,image,class,method,split
4352,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/helen-augusta-hamburger_flower-still-life-in-wicker-basket.jpg,0,real,test
4353,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/samuel-palmer_pear-tree-in-a-walled-garden-1829.jpg,0,real,test
4354,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/maurycy-gottlieb_portrait-of-a-woman-1878.jpg,0,real,test
4355,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/luc-olivier-merson_female-nude-studies-a-mid-body-feuille-d-e-tudes-de-nu-fe-minin-a-mi-corps.jpg,0,real,test
4356,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/auguste-edouart_william-buckland-and-his-wife-and-son-frank-examining-buckland-s-natural-history-collection-1829.jpg,0,real,test
4357,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/william-gilbert-foster_runswick-bay.jpg,0,real,test
4358,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/william-leighton-leitch_study-of-hall-furniture-at-blair-castle.jpg,0,real,test
4359,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/alexander-pope_the-trumpeter-swan-1900.jpg,0,real,test
4360,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/hans-gude_oban-bay-1889.jpg,0,real,test
4361,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/john-martin_sadak-in-search-of-the-waters-of-oblivion-1812.jpg,0,real,test
4362,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/john-absolon_portrait-of-a-lady-1855.jpg,0,real,test
4363,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/thomas-stuart-smith_italian-pastoral-1869.jpg,0,real,test
4364,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/jean-baptiste-carpeaux_madame-defly.jpg,0,real,test
4365,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/john-william-waterhouse_sleep-and-his-half-brother-death-1874.jpg,0,real,test
4366,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/thomas-sully_fire-steamer-engine-fairmount-1854.jpg,0,real,test
4367,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/maxim-vorobiev_by-an-old-mill.jpg,0,real,test
4368,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/john-william-waterhouse_the-beautiful-lady-without-pity-1893.jpg,0,real,test
4369,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/thomas-cole_the-clove-catskills-double-impact-1827.jpg,0,real,test
4370,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/franz-richard-unterberger_the-monreale-road-palermo-1884.jpg,0,real,test
4371,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/wilhelm-von-kaulbach_marie-zu-hohenlohe-1864.jpg,0,real,test
4372,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/francisco-goya_still-life-plucked-turkey-and-pan-with-fish-1812.jpg,0,real,test
4373,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/thomas-jones_mount-vesuvius-from-torre-dell-annunziata-near-naples-1783.jpg,0,real,test
4374,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/john-pettie_a-knight-of-the-seventeenth-century-1877.jpg,0,real,test
4375,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/sir-lawrence-alma-tadema_a-man-dressed-in-white-robes-and-a-thick-belt-leaning-against-a-pillar-1878.jpg,0,real,test
4376,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/currier-and-ives_going-to-the-trot-1867.jpg,0,real,test
4377,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/marcus-stone_married-for-love-1882.jpg,0,real,test
4378,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/george-romney_head-of-an-apostle-1.jpg,0,real,test
4379,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/thomas-moran_venetian-grand-canal-0.jpg,0,real,test
4380,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/marcus-stone_the-lake-of-brienz.jpg,0,real,test
4381,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/bartolomeo-pinelli_a-group-of-three-peasants-in-a-village-1808.jpg,0,real,test
4382,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/william-holman-hunt_the-scapegoat-1856.jpg,0,real,test
4383,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/oswald-achenbach_the-mole-of-naples-1859.jpg,0,real,test
4384,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/richard-dadd_a-turk-1863.jpg,0,real,test
4385,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/john-atkinson-grimshaw_colwith-force-1869.jpg,0,real,test
4386,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/francesco-hayez_portrait-of-a-man-1850.jpg,0,real,test
4387,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/viktor-vasnetsov_maria-magdalene.jpg,0,real,test
4388,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/john-quidor_rip-van-winkle-1829.jpg,0,real,test
4389,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/james-webb_evening-scene.jpg,0,real,test
4390,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/robert-william-buss_a-funeral-bearer-1840.jpg,0,real,test
4391,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/edward-poynter_pea-blossoms-1890.jpg,0,real,test
4392,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/william-barnes-wollen_black-watch-at-the-battle-of-quatre-bras-1815.jpg,0,real,test
4393,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/hermann-ottomar-herzog_sunset-on-the-coast-of-maine-near-port-clyde.jpg,0,real,test
4394,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/richard-dadd_mercy-david-spareth-saul-s-life-1854.jpg,0,real,test
4395,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/james-webb_homeward-bound.jpg,0,real,test
4396,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/frederick-sandys_a-valkyrie-and-a-raven-having-a-conversation-hrafnsmal-or-haraldskvaedi-thorbjorn-hornklofi-1862.jpg,0,real,test
4397,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/hermann-hendrich_sigurd-and-fafnir-1906.jpg,0,real,test
4398,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/john-atkinson-grimshaw_under-the-harvest-moon-1872.jpg,0,real,test
4399,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/romanticism/dante-gabriel-rossetti_the-lady-of-pity-1879.jpg,0,real,test
4400,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-212250510-281004.jpg,1,LD,test
4401,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-192247470-726972.jpg,1,LD,test
4402,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-105330874-608851.jpg,1,LD,test
4403,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-110735865-18943.jpg,1,LD,test
4404,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-106071393-307469.jpg,1,LD,test
4405,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-177325718-536456.jpg,1,LD,test
4406,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-11391668-740116.jpg,1,LD,test
4407,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-212282111-627972.jpg,1,LD,test
4408,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-120505508-231774.jpg,1,LD,test
4409,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-17748032-111171.jpg,1,LD,test
4410,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-110735865-319263.jpg,1,LD,test
4411,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-195808406-799329.jpg,1,LD,test
4412,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-180670637-130013.jpg,1,LD,test
4413,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-143419098-640778.jpg,1,LD,test
4414,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-199914308-668369.jpg,1,LD,test
4415,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-200360420-959204.jpg,1,LD,test
4416,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-215869381-103392.jpg,1,LD,test
4417,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-223986599-306990.jpg,1,LD,test
4418,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-110735865-488599.jpg,1,LD,test
4419,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-146322393-47305.jpg,1,LD,test
4420,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-106071393-313750.jpg,1,LD,test
4421,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-159503631-829922.jpg,1,LD,test
4422,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-123205733-406311.jpg,1,LD,test
4423,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-215549305-73436.jpg,1,LD,test
4424,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-195233456-170402.jpg,1,LD,test
4425,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-189334072-839216.jpg,1,LD,test
4426,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-191314088-636693.jpg,1,LD,test
4427,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-138461623-68750.jpg,1,LD,test
4428,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-119369180-422371.jpg,1,LD,test
4429,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-117888998-214271.jpg,1,LD,test
4430,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-155528599-255297.jpg,1,LD,test
4431,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-235859663-285651.jpg,1,LD,test
4432,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-237253523-904126.jpg,1,LD,test
4433,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-108523698-696845.jpg,1,LD,test
4434,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-105933719-933943.jpg,1,LD,test
4435,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-11391668-32069.jpg,1,LD,test
4436,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-100686273-387438.jpg,1,LD,test
4437,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-157099834-372131.jpg,1,LD,test
4438,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-166534975-323638.jpg,1,LD,test
4439,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-214341094-822762.jpg,1,LD,test
4440,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-150369245-96894.jpg,1,LD,test
4441,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-103448575-490111.jpg,1,LD,test
4442,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-126543674-840386.jpg,1,LD,test
4443,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-189403840-662051.jpg,1,LD,test
4444,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-113412855-431683.jpg,1,LD,test
4445,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-124823980-736039.jpg,1,LD,test
4446,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-178104706-992612.jpg,1,LD,test
4447,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-192247470-231635.jpg,1,LD,test
4448,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-114397915-991895.jpg,1,LD,test
4449,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-113640145-463945.jpg,1,LD,test
4450,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-210267503-429543.jpg,1,LD,test
4451,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-106938564-756903.jpg,1,LD,test
4452,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-203913627-393612.jpg,1,LD,test
4453,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-200345863-468076.jpg,1,LD,test
4454,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-211518471-11683.jpg,1,LD,test
4455,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-113412855-7559.jpg,1,LD,test
4456,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-203133721-494894.jpg,1,LD,test
4457,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-238516478-397201.jpg,1,LD,test
4458,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-171136738-995757.jpg,1,LD,test
4459,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-21544524-363492.jpg,1,LD,test
4460,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-130644312-773651.jpg,1,LD,test
4461,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-225741981-185109.jpg,1,LD,test
4462,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-199914308-124729.jpg,1,LD,test
4463,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-113640145-859299.jpg,1,LD,test
4464,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-195233456-614692.jpg,1,LD,test
4465,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-112534246-737634.jpg,1,LD,test
4466,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-236628734-219823.jpg,1,LD,test
4467,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-1886525-560618.jpg,1,LD,test
4468,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-19965687-980940.jpg,1,LD,test
4469,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-110735865-794590.jpg,1,LD,test
4470,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-191995483-248429.jpg,1,LD,test
4471,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-174196663-983303.jpg,1,LD,test
4472,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-103995721-270082.jpg,1,LD,test
4473,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-214924787-134827.jpg,1,LD,test
4474,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-11581119-616974.jpg,1,LD,test
4475,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-215549305-433688.jpg,1,LD,test
4476,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-138461623-99818.jpg,1,LD,test
4477,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-129330189-842636.jpg,1,LD,test
4478,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-199284859-566876.jpg,1,LD,test
4479,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-216444226-463096.jpg,1,LD,test
4480,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-126845180-842980.jpg,1,LD,test
4481,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-141727676-316698.jpg,1,LD,test
4482,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-170788210-235299.jpg,1,LD,test
4483,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-238050704-571127.jpg,1,LD,test
4484,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-160603993-56386.jpg,1,LD,test
4485,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-128683781-710466.jpg,1,LD,test
4486,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-192897515-728604.jpg,1,LD,test
4487,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-15833308-461360.jpg,1,LD,test
4488,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-171136738-701645.jpg,1,LD,test
4489,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-108523698-398753.jpg,1,LD,test
4490,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-171136738-636857.jpg,1,LD,test
4491,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-169345219-36828.jpg,1,LD,test
4492,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-207635955-292860.jpg,1,LD,test
4493,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-160996716-447206.jpg,1,LD,test
4494,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-20969482-78730.jpg,1,LD,test
4495,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-177848555-355085.jpg,1,LD,test
4496,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-184539949-540414.jpg,1,LD,test
4497,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-173038790-313907.jpg,1,LD,test
4498,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-223040155-660136.jpg,1,LD,test
4499,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-105309473-82132.jpg,1,LD,test
4500,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-127755930-831953.jpg,1,LD,test
4501,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-114513684-677997.jpg,1,LD,test
4502,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-20941268-609238.jpg,1,LD,test
4503,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-187177234-400729.jpg,1,LD,test
4504,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-230824691-828358.jpg,1,LD,test
4505,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-102064452-560466.jpg,1,LD,test
4506,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-15002282-130159.jpg,1,LD,test
4507,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-207426840-566912.jpg,1,LD,test
4508,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-129330189-860481.jpg,1,LD,test
4509,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-237285496-287758.jpg,1,LD,test
4510,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-160603993-741625.jpg,1,LD,test
4511,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-20066691-650286.jpg,1,LD,test
4512,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-123905584-117554.jpg,1,LD,test
4513,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-103995721-110425.jpg,1,LD,test
4514,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-180943142-891832.jpg,1,LD,test
4515,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-221983277-906843.jpg,1,LD,test
4516,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-117888998-569419.jpg,1,LD,test
4517,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-169438297-202221.jpg,1,LD,test
4518,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-157844300-359544.jpg,1,LD,test
4519,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-169702377-390452.jpg,1,LD,test
4520,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-166518920-112841.jpg,1,LD,test
4521,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-236628734-115207.jpg,1,LD,test
4522,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-237285496-390428.jpg,1,LD,test
4523,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-169411364-659941.jpg,1,LD,test
4524,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-102572136-288691.jpg,1,LD,test
4525,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-128683781-704080.jpg,1,LD,test
4526,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-231738596-356835.jpg,1,LD,test
4527,/home/stu14/s16/acm7552/Capstone/data/Real_AI_SD_LD_Dataset/test/AI_LD_art_nouveau/0-157075804-95585.jpg,1,LD,test
